Polaridad
-0.496913046
0.806103813
0.827603807
0.677724879
0.79896
0.245701934
0.521489742
-0.793514865
-0.751812566
-0.91130247
0
-0.67347416
-0.99385965
0.814623347
-0.365804612
0.911703995
0.770083945
0.279864486
0.104879641
0.526893686
0.739403914
-0.785431405
0.234064928
0.937197383
0.979706619
0.146549439
0.100755385
0.81445922
0.067092142
0.522460545
0.969156275
0.0474423
0.398746744
0.790938564
0.6012971
0.012834822
-0.744797012
0.211586407
0.449359179
0.040786817
0.27451165
0.762094247
0.043963403
0.543008098
-0.954323782
0.651853821
0.524497613
0.167580309
0.370385518
0.385982421
0.288525576
0.7510286
0.792939123
0.429996829
0.440337892
0.111936311
0.452336349
0.118819864
0.016661292
0.163557022
0.946303525
0.416843007
0.048446639
-0.323832982
0.425461467
0.248932035
0.483526361
0.626808377
0.59105019
0.115574787
0.927629624
0.38845987
0.036102913
-0.846674766
0.180016016
0.091456137
0.615468735
0.412552756
0.261924103
0.354336765
0.389211805
0.201865601
0.47726529
0.259863136
0.424718374
0.115002064
0.17591497
0.254692572
0.996416937
0.923295963
0.499145384
0.417219054
0.753346651
-0.750740048
0.026170521
0.10928352
0.909952209
0.675346732
0.519103636
-0.482228612
0.30186
0.011896207
0.428640502
0.245846791
0.627527629
0.527201834
-0.981466984
0.292501548
0.579424424
0.614260367
0.456290551
0.815201736
0.600510699
0.823198528
0.566808976
0.131024126
0.349988186
0.154040823
0.858072208
0.434971333
0.586906734
0.528848916
0.387615226
0.651592237
0.727551321
0.897537387
0.406432297
0.662840641
0.894992536
0.333032147
0.636775748
0.40614718
0.356902909
0.705038421
0.288433192
0.416513374
0.505131957
0.319039723
0.861315703
0.9757
-0.9654
0.2102
